Date, Open, High, Low, Close
01/18/94, 3870.29, 3905.19, 3840.75, 3870.29
01/17/94, 3870.29, 3896.75, 3833.71, 3870.29
01/14/94, 3867.20, 3891.96, 3830.62, 3867.20
01/13/94, 3842.43, 3864.67, 3808.38, 3842.43
01/12/94, 3848.63, 3876.49, 3809.79, 3848.63
01/11/94, 3850.31, 3885.21, 3823.02, 3850.31
01/10/94, 3865.51, 3874.52, 3804.72, 3865.51
01/07/94, 3820.77, 3842.15, 3778.83, 3820.77
01/06/94, 3803.88, 3843.84, 3771.52, 3803.88
01/05/94, 3798.82, 3821.33, 3750.41, 3798.82
01/04/94, 3783.90, 3798.25, 3718.89, 3783.90
01/03/94, 3756.60, 3790.70, 3715.24, 3756.60
12/31/93, 3754.09, 3804.11, 3745.15, 3754.09
12/30/93, 3775.88, 3806.34, 3759.96, 3775.88
12/29/93, 3794.33, 3818.92, 3764.43, 3794.33
12/28/93, 3793.77, 3813.33, 3766.10, 3793.77
12/27/93, 3792.93, 3804.95, 3750.46, 3792.93
12/23/93, 3757.72, 3791.81, 3739.56, 3757.72
12/22/93, 3762.19, 3780.64, 3725.86, 3762.19
12/21/93, 3745.15, 3774.77, 3719.72, 3745.15
12/20/93, 3755.21, 3777.84, 3728.66, 3755.21
12/17/93, 3751.57, 3768.90, 3706.30, 3751.57
12/16/93, 3726.14, 3756.60, 3694.29, 3726.14
12/15/93, 3716.92, 3776.44, 3689.82, 3716.92
12/14/93, 3742.63, 3785.94, 3726.70, 3742.63
12/13/93, 3764.43, 3780.64, 3711.33, 3764.43
12/10/93, 3740.67, 3758.84, 3704.91, 3740.67
12/09/93, 3729.78, 3764.43, 3709.94, 3729.78
12/08/93, 3734.53, 3756.60, 3693.73, 3734.53
12/07/93, 3718.88, 3746.82, 3689.26, 3718.88
12/06/93, 3710.21, 3738.44, 3687.30, 3710.21
12/03/93, 3704.07, 3726.98, 3677.80, 3704.07
12/02/93, 3702.11, 3725.30, 3674.17, 3702.11
12/01/93, 3697.08, 3731.73, 3673.33, 3697.08
11/30/93, 3683.95, 3713.57, 3654.88, 3683.95
11/29/93, 3677.80, 3721.67, 3654.33, 3677.80
11/26/93, 3683.95, 3703.23, 3660.75, 3683.95
11/24/93, 3687.58, 3709.94, 3654.33, 3687.58
11/23/93, 3674.17, 3702.67, 3649.57, 3674.17
11/22/93, 3670.25, 3697.92, 3627.78, 3670.25
11/19/93, 3694.01, 3711.05, 3640.07, 3694.01
11/18/93, 3685.34, 3721.95, 3649.57, 3685.34
11/17/93, 3704.35, 3749.90, 3660.19, 3704.35
11/16/93, 3710.77, 3723.91, 3653.77, 3710.77
11/15/93, 3677.52, 3705.74, 3653.49, 3677.52
11/12/93, 3684.51, 3707.42, 3648.74, 3684.51
11/11/93, 3662.43, 3700.43, 3638.40, 3662.43
11/10/93, 3663.55, 3683.39, 3616.60, 3663.55
11/09/93, 3640.07, 3689.82, 3623.03, 3640.07
11/08/93, 3647.90, 3674.17, 3621.91, 3647.90
11/05/93, 3643.43, 3663.83, 3585.86, 3643.43
11/04/93, 3624.98, 3681.99, 3609.61, 3624.98
11/03/93, 3661.87, 3714.69, 3638.40, 3661.87
11/02/93, 3697.64, 3724.75, 3656.00, 3697.64
11/01/93, 3692.61, 3708.26, 3656.84, 3692.61
10/29/93, 3680.59, 3712.45, 3656.84, 3680.59
10/28/93, 3687.86, 3713.57, 3657.96, 3687.86
10/27/93, 3664.66, 3692.33, 3634.76, 3664.66
10/26/93, 3672.49, 3701.55, 3636.16, 3672.49
10/25/93, 3673.61, 3694.01, 3618.28, 3673.61
10/22/93, 3649.30, 3697.92, 3612.13, 3649.30
10/21/93, 3636.16, 3678.36, 3610.45, 3636.16
10/20/93, 3645.10, 3667.74, 3611.85, 3645.10
10/19/93, 3635.32, 3669.97, 3601.79, 3635.32
10/18/93, 3642.31, 3675.84, 3595.92, 3642.31
10/15/93, 3629.73, 3664.66, 3596.20, 3629.73
10/14/93, 3621.63, 3652.09, 3574.40, 3621.63
10/13/93, 3603.19, 3628.34, 3574.12, 3603.19
10/12/93, 3593.13, 3619.39, 3575.24, 3593.13
10/11/93, 3593.41, 3611.01, 3565.46, 3593.41
10/08/93, 3584.74, 3610.45, 3550.37, 3584.74
10/07/93, 3583.63, 3616.32, 3564.90, 3583.63
10/06/93, 3598.99, 3620.79, 3570.21, 3598.99
10/05/93, 3587.26, 3616.88, 3553.72, 3587.26
10/04/93, 3577.76, 3603.19, 3550.65, 3577.76
10/01/93, 3581.11, 3605.14, 3541.71, 3581.11
09/30/93, 3555.12, 3583.63, 3528.57, 3555.12
09/29/93, 3566.30, 3596.48, 3538.91, 3566.30
09/28/93, 3566.02, 3589.49, 3542.27, 3566.02
09/27/93, 3567.70, 3589.49, 3539.47, 3567.70
09/24/93, 3543.11, 3568.54, 3507.90, 3543.11
09/23/93, 3539.75, 3567.70, 3513.48, 3539.75
09/22/93, 3547.02, 3577.20, 3516.56, 3547.02
09/21/93, 3537.24, 3592.57, 3501.47, 3537.24
09/20/93, 3575.80, 3632.81, 3567.98, 3575.80
09/17/93, 3613.25, 3637.28, 3580.83, 3613.25
09/16/93, 3630.85, 3651.25, 3601.79, 3630.85
09/15/93, 3633.65, 3644.82, 3573.84, 3633.65
09/14/93, 3615.76, 3639.51, 3590.61, 3615.76
09/13/93, 3634.21, 3655.16, 3607.66, 3634.21
09/10/93, 3621.63, 3636.16, 3576.64, 3621.63
09/09/93, 3589.49, 3616.04, 3556.52, 3589.49
09/08/93, 3588.93, 3623.31, 3561.27, 3588.93
09/07/93, 3607.10, 3649.02, 3592.57, 3607.10
09/03/93, 3633.93, 3651.53, 3603.75, 3633.93
09/02/93, 3626.10, 3660.19, 3610.17, 3626.10
09/01/93, 3645.10, 3665.50, 3619.67, 3645.10
08/31/93, 3651.25, 3662.99, 3619.67, 3651.25
08/30/93, 3643.99, 3667.46, 3621.63, 3643.99
08/27/93, 3640.63, 3656.28, 3606.54, 3640.63
08/26/93, 3648.18, 3681.71, 3620.23, 3648.18
08/25/93, 3652.09, 3674.17, 3620.51, 3652.09
08/24/93, 3638.96, 3648.18, 3590.89, 3638.96
08/23/93, 3605.98, 3630.57, 3578.87, 3605.98
08/20/93, 3615.48, 3633.37, 3580.55, 3615.48
08/19/93, 3612.13, 3632.25, 3581.11, 3612.13
08/18/93, 3604.86, 3638.96, 3577.48, 3604.86
08/17/93, 3586.98, 3611.29, 3554.00, 3586.98
08/16/93, 3579.15, 3606.54, 3547.86, 3579.15
08/13/93, 3569.65, 3594.52, 3547.58, 3569.65
08/12/93, 3569.09, 3607.66, 3537.24, 3569.09
08/11/93, 3583.35, 3607.94, 3550.93, 3583.35
08/10/93, 3572.73, 3599.83, 3547.02, 3572.73
08/09/93, 3576.08, 3599.83, 3541.15, 3576.08
08/06/93, 3560.43, 3583.35, 3536.12, 3560.43
08/05/93, 3548.97, 3574.12, 3523.54, 3548.97
08/04/93, 3552.05, 3579.99, 3530.25, 3552.05
08/03/93, 3561.27, 3588.10, 3530.81, 3561.27
08/02/93, 3560.99, 3578.32, 3524.94, 3560.99
07/30/93, 3539.47, 3581.11, 3515.72, 3539.47
07/29/93, 3567.42, 3593.41, 3531.37, 3567.42
07/28/93, 3553.45, 3588.38, 3524.38, 3553.45
07/27/93, 3565.46, 3604.86, 3533.60, 3565.46
07/26/93, 3567.70, 3584.74, 3541.43, 3567.70
07/23/93, 3546.74, 3569.37, 3508.17, 3546.74
07/22/93, 3525.22, 3566.86, 3514.32, 3525.22
07/21/93, 3555.40, 3573.84, 3516.84, 3555.40
07/20/93, 3544.78, 3567.98, 3500.63, 3544.78
07/19/93, 3535.28, 3563.23, 3502.87, 3535.28
07/16/93, 3528.29, 3571.61, 3505.94, 3528.29
07/15/93, 3550.93, 3573.01, 3509.85, 3550.93
07/14/93, 3542.55, 3562.39, 3507.34, 3542.55
07/13/93, 3515.44, 3544.22, 3491.13, 3515.44
07/12/93, 3524.38, 3545.97, 3495.04, 3524.38
07/09/93, 3521.06, 3544.03, 3490.89, 3521.06
07/08/93, 3514.42, 3532.41, 3462.38, 3514.42
07/07/93, 3475.67, 3495.32, 3443.28, 3475.67
07/06/93, 3449.93, 3502.52, 3443.28, 3449.93
07/02/93, 3483.97, 3511.65, 3465.47, 3483.97
07/01/93, 3510.54, 3542.10, 3487.29, 3510.54
06/30/93, 3516.08, 3543.48, 3493.11, 3516.08
06/29/93, 3518.85, 3544.87, 3491.44, 3518.85
06/28/93, 3530.20, 3542.10, 3486.74, 3530.20
06/25/93, 3490.89, 3512.76, 3473.18, 3490.89
06/24/93, 3490.61, 3504.73, 3449.10, 3490.61
06/23/93, 3466.81, 3514.14, 3445.77, 3466.81
06/22/93, 3497.53, 3530.47, 3474.28, 3497.53
06/21/93, 3510.82, 3531.86, 3477.05, 3510.82
06/18/93, 3494.77, 3539.88, 3478.44, 3494.77
06/17/93, 3521.89, 3539.61, 3488.68, 3521.89
06/16/93, 3511.65, 3527.43, 3460.17, 3511.65
06/15/93, 3492.00, 3531.86, 3471.24, 3492.00
06/14/93, 3514.69, 3538.22, 3486.74, 3514.69
06/11/93, 3505.01, 3536.01, 3479.27, 3505.01
06/10/93, 3491.72, 3538.22, 3461.83, 3491.72
06/09/93, 3511.93, 3541.54, 3490.89, 3511.93
06/08/93, 3510.54, 3543.48, 3494.21, 3510.54
06/07/93, 3532.13, 3570.33, 3510.82, 3532.13
06/04/93, 3545.14, 3563.13, 3516.63, 3545.14
06/03/93, 3544.87, 3569.50, 3516.08, 3544.87
06/02/93, 3553.45, 3576.14, 3530.47, 3553.45
06/01/93, 3552.34, 3577.25, 3518.02, 3552.34
05/28/93, 3527.43, 3563.41, 3503.62, 3527.43
05/27/93, 3554.83, 3582.23, 3523.28, 3554.83
05/26/93, 3540.16, 3558.98, 3498.64, 3540.16
05/25/93, 3516.63, 3534.35, 3486.46, 3516.63
05/24/93, 3507.78, 3526.60, 3472.35, 3507.78
05/21/93, 3492.83, 3532.96, 3468.47, 3492.83
05/20/93, 3523.28, 3539.88, 3475.39, 3523.28
05/19/93, 3500.03, 3511.10, 3405.09, 3500.03
05/18/93, 3444.39, 3468.47, 3409.79, 3444.39
05/17/93, 3449.93, 3465.98, 3421.42, 3449.93
05/14/93, 3443.01, 3472.62, 3421.14, 3443.01
05/13/93, 3447.99, 3486.74, 3428.89, 3447.99
05/12/93, 3482.31, 3501.69, 3441.07, 3482.31
05/11/93, 3468.75, 3481.76, 3421.42, 3468.75
05/10/93, 3443.28, 3485.36, 3420.31, 3443.28
05/07/93, 3437.19, 3468.47, 3413.67, 3437.19
05/06/93, 3441.90, 3475.67, 3418.93, 3441.90
05/05/93, 3449.10, 3478.44, 3420.86, 3449.10
05/04/93, 3446.19, 3477.26, 3424.04, 3446.19
05/03/93, 3446.46, 3462.94, 3402.42, 3446.46
04/30/93, 3427.55, 3466.18, 3405.39, 3427.55
04/29/93, 3425.12, 3444.57, 3377.57, 3425.12
04/28/93, 3413.50, 3445.65, 3372.16, 3413.50
04/27/93, 3415.93, 3433.76, 3364.06, 3415.93
04/26/93, 3398.37, 3442.14, 3369.46, 3398.37
04/23/93, 3413.77, 3448.08, 3385.67, 3413.77
04/22/93, 3429.17, 3488.33, 3399.99, 3429.17
04/21/93, 3439.44, 3480.77, 3401.34, 3439.44
04/20/93, 3443.49, 3486.71, 3400.26, 3443.49
04/19/93, 3466.99, 3499.41, 3436.73, 3466.99
04/16/93, 3478.61, 3498.60, 3437.54, 3478.61
04/15/93, 3455.92, 3484.28, 3419.17, 3455.92
04/14/93, 3455.64, 3482.93, 3424.85, 3455.64
04/13/93, 3444.03, 3469.42, 3408.37, 3444.03
04/12/93, 3428.09, 3452.67, 3391.08, 3428.09
04/08/93, 3396.48, 3429.44, 3357.58, 3396.48
04/07/93, 3397.02, 3417.55, 3355.41, 3397.02
04/06/93, 3377.57, 3417.55, 3339.75, 3377.57
04/05/93, 3379.19, 3411.61, 3338.39, 3379.19
04/02/93, 3370.81, 3424.31, 3344.88, 3370.81
04/01/93, 3439.44, 3466.45, 3419.98, 3439.44
03/31/93, 3435.11, 3484.82, 3424.85, 3435.11
03/30/93, 3457.27, 3481.58, 3422.14, 3457.27
03/29/93, 3455.10, 3487.52, 3431.87, 3455.10
03/26/93, 3439.98, 3484.28, 3428.63, 3439.98
03/25/93, 3461.32, 3485.36, 3429.44, 3461.32
03/24/93, 3445.38, 3489.14, 3417.55, 3445.38
03/23/93, 3461.86, 3488.60, 3438.08, 3461.86
03/22/93, 3463.48, 3483.20, 3429.71, 3463.48
03/19/93, 3471.58, 3493.20, 3446.46, 3471.58
03/18/93, 3465.64, 3486.17, 3427.01, 3465.64
03/17/93, 3426.74, 3458.35, 3408.91, 3426.74
03/16/93, 3442.95, 3466.72, 3423.77, 3442.95
03/15/93, 3442.41, 3460.51, 3412.96, 3442.41
03/12/93, 3427.82, 3447.81, 3385.40, 3427.82
03/11/93, 3457.00, 3493.74, 3437.27, 3457.00
03/10/93, 3478.34, 3497.25, 3432.68, 3478.34
03/09/93, 3472.12, 3495.63, 3443.76, 3472.12
03/08/93, 3469.42, 3476.99, 3401.34, 3469.42
03/05/93, 3404.58, 3447.81, 3373.25, 3404.58
03/04/93, 3398.91, 3423.77, 3372.43, 3398.91
03/03/93, 3404.04, 3437.00, 3368.92, 3404.04
03/02/93, 3400.53, 3406.21, 3334.07, 3400.53
03/01/93, 3355.41, 3404.58, 3336.23, 3355.41
02/26/93, 3370.81, 3396.21, 3336.23, 3370.81
02/25/93, 3365.14, 3387.02, 3326.78, 3365.14
02/24/93, 3356.50, 3371.89, 3311.92, 3356.50
02/23/93, 3323.27, 3373.52, 3296.79, 3323.27
02/22/93, 3342.99, 3367.30, 3297.06, 3342.99
02/19/93, 3322.18, 3347.04, 3270.04, 3322.18
02/18/93, 3302.19, 3362.98, 3262.48, 3302.19
02/17/93, 3312.19, 3338.12, 3273.56, 3312.19
02/16/93, 3309.49, 3391.62, 3285.98, 3309.49
02/12/93, 3392.43, 3436.19, 3378.11, 3392.43
02/11/93, 3422.69, 3455.64, 3395.94, 3422.69
02/10/93, 3412.42, 3438.08, 3379.19, 3412.42
02/09/93, 3414.58, 3449.16, 3394.86, 3414.58
02/08/93, 3437.54, 3472.94, 3408.91, 3437.54
02/05/93, 3442.14, 3463.21, 3391.62, 3442.14
02/04/93, 3416.74, 3441.33, 3367.03, 3416.74
02/03/93, 3373.79, 3397.83, 3322.73, 3373.79
02/02/93, 3328.67, 3355.68, 3300.30, 3328.67
02/01/93, 3332.18, 3343.80, 3300.30, 3332.18
01/29/93, 3310.03, 3331.10, 3287.06, 3310.03
01/28/93, 3306.25, 3327.86, 3270.58, 3306.25
01/27/93, 3291.39, 3318.67, 3260.05, 3291.39
01/26/93, 3298.95, 3331.91, 3272.47, 3298.95
01/25/93, 3292.20, 3324.89, 3243.84, 3292.20
01/22/93, 3256.81, 3292.74, 3225.74, 3256.81
01/21/93, 3253.02, 3269.77, 3219.25, 3253.02
01/20/93, 3241.95, 3278.96, 3231.41, 3241.95
01/19/93, 3255.99, 3299.49, 3239.52, 3255.99
01/18/93, 3274.91, 3296.52, 3244.65, 3274.91
01/15/93, 3271.12, 3300.03, 3238.70, 3271.12
01/14/93, 3267.88, 3297.06, 3230.87, 3267.88
01/13/93, 3263.56, 3283.01, 3225.47, 3263.56
01/12/93, 3264.64, 3287.06, 3229.79, 3264.64
01/11/93, 3262.75, 3284.09, 3228.98, 3262.75
01/08/93, 3251.67, 3280.31, 3221.68, 3251.67
01/07/93, 3268.69, 3268.69, 3268.69, 3268.69
01/06/93, 3305.16, 3330.29, 3276.53, 3305.16
01/05/93, 3307.87, 3338.12, 3279.23, 3307.87
01/04/93, 3309.22, 3335.69, 3282.74, 3309.22
12/31/92, 3301.11, 3340.29, 3294.36, 3301.11
12/30/92, 3321.10, 3338.93, 3299.22, 3321.10
12/29/92, 3310.84, 3364.87, 3295.71, 3310.84
12/28/92, 3333.26, 3352.17, 3297.33, 3333.26
12/24/92, 3326.24, 3339.48, 3303.27, 3326.24
12/23/92, 3313.54, 3350.55, 3293.01, 3313.54
12/22/92, 3321.10, 3347.04, 3286.52, 3321.10
12/21/92, 3312.46, 3335.15, 3280.85, 3312.46
12/18/92, 3313.27, 3325.97, 3261.94, 3313.27
12/17/92, 3269.23, 3289.22, 3229.79, 3269.23
12/16/92, 3255.18, 3303.00, 3238.70, 3255.18
12/15/92, 3284.36, 3313.27, 3260.32, 3284.36
12/14/92, 3292.20, 3324.89, 3279.50, 3292.20
12/11/92, 3304.08, 3324.89, 3280.85, 3304.08
12/10/92, 3312.19, 3335.69, 3285.17, 3312.19
12/09/92, 3323.81, 3345.42, 3295.98, 3323.81
12/08/92, 3322.18, 3331.64, 3288.41, 3322.18
12/07/92, 3307.33, 3320.56, 3274.37, 3307.33
12/04/92, 3288.68, 3312.46, 3261.40, 3288.68
12/03/92, 3276.53, 3302.73, 3252.48, 3276.53
12/02/92, 3286.25, 3310.84, 3265.18, 3286.25
12/01/92, 3294.36, 3321.64, 3268.15, 3294.36
11/30/92, 3305.16, 3326.51, 3270.31, 3305.16
11/27/92, 3282.20, 3304.62, 3259.24, 3282.20
11/25/92, 3266.26, 3285.71, 3243.57, 3266.26
11/24/92, 3248.70, 3277.88, 3209.26, 3248.70
11/23/92, 3223.04, 3251.13, 3196.83, 3223.04
11/20/92, 3227.36, 3249.78, 3197.64, 3227.36
11/19/92, 3209.53, 3231.14, 3190.35, 3209.53
11/18/92, 3207.37, 3227.09, 3176.84, 3207.37
11/17/92, 3193.32, 3223.31, 3178.19, 3193.32
11/16/92, 3205.74, 3241.41, 3191.16, 3205.74
11/13/92, 3233.03, 3252.48, 3211.69, 3233.03
11/12/92, 3239.79, 3264.91, 3214.39, 3239.79
11/11/92, 3240.33, 3258.70, 3203.31, 3240.33
11/10/92, 3225.47, 3268.15, 3212.50, 3225.47
11/09/92, 3240.87, 3268.69, 3220.33, 3240.87
11/06/92, 3240.06, 3264.64, 3216.82, 3240.06
11/05/92, 3243.84, 3259.78, 3203.58, 3243.84
11/04/92, 3223.04, 3274.10, 3211.15, 3223.04
11/03/92, 3252.48, 3285.44, 3226.82, 3252.48
11/02/92, 3262.21, 3274.64, 3211.42, 3262.21
10/30/92, 3226.28, 3260.59, 3208.45, 3226.28
10/29/92, 3246.27, 3268.96, 3224.39, 3246.27
10/28/92, 3251.40, 3262.48, 3210.34, 3251.40
10/27/92, 3235.73, 3270.31, 3210.88, 3235.73
10/26/92, 3244.11, 3256.00, 3190.08, 3244.11
10/23/92, 3207.64, 3233.57, 3175.76, 3207.64
10/22/92, 3200.88, 3221.14, 3162.79, 3200.88
10/21/92, 3187.10, 3211.69, 3163.33, 3187.10
10/20/92, 3186.02, 3223.31, 3166.30, 3186.02
10/19/92, 3188.45, 3211.15, 3154.14, 3188.45
10/16/92, 3174.41, 3203.85, 3123.89, 3174.41
10/15/92, 3174.68, 3207.37, 3147.66, 3174.68
10/14/92, 3195.48, 3225.74, 3167.11, 3195.48
10/13/92, 3201.42, 3222.77, 3159.28, 3201.42
10/12/92, 3174.41, 3186.29, 3140.10, 3174.41
10/09/92, 3136.58, 3176.57, 3120.37, 3136.58
10/08/92, 3176.03, 3195.48, 3135.77, 3176.03
10/07/92, 3152.25, 3200.88, 3136.85, 3152.25
10/06/92, 3178.19, 3205.20, 3147.93, 3178.19
10/05/92, 3179.00, 3197.10, 3087.41, 3179.00
10/02/92, 3200.61, 3259.51, 3193.59, 3200.61
10/01/92, 3254.37, 3291.39, 3237.35, 3254.37
09/30/92, 3271.66, 3291.66, 3247.89, 3271.66
09/29/92, 3266.80, 3295.98, 3247.08, 3266.80
09/28/92, 3276.26, 3283.01, 3226.55, 3276.26
09/25/92, 3250.32, 3292.20, 3226.82, 3250.32
09/24/92, 3287.87, 3310.84, 3267.07, 3287.87
09/23/92, 3278.69, 3302.19, 3252.48, 3278.69
09/22/92, 3280.85, 3327.05, 3270.58, 3280.85
09/21/92, 3320.83, 3341.91, 3295.71, 3320.83
09/18/92, 3327.05, 3340.56, 3297.87, 3327.05
09/17/92, 3315.70, 3347.04, 3292.20, 3315.70
09/16/92, 3319.21, 3353.52, 3288.95, 3319.21
09/15/92, 3327.32, 3372.98, 3317.86, 3327.32
09/14/92, 3376.22, 3391.35, 3326.51, 3376.22
09/11/92, 3305.70, 3327.32, 3285.44, 3305.70
09/10/92, 3305.16, 3318.94, 3261.67, 3305.16
09/09/92, 3271.39, 3284.09, 3244.92, 3271.39
09/08/92, 3260.59, 3292.20, 3245.73, 3260.59
09/04/92, 3281.93, 3306.23, 3265.16, 3281.93
09/03/92, 3292.20, 3325.95, 3268.94, 3292.20
09/02/92, 3290.31, 3301.90, 3249.76, 3290.31
09/01/92, 3266.26, 3279.21, 3239.77, 3266.26
08/31/92, 3257.35, 3287.04, 3244.90, 3257.35
08/28/92, 3267.61, 3280.56, 3237.88, 3267.61
08/27/92, 3254.64, 3285.69, 3237.06, 3254.64
08/26/92, 3246.81, 3261.38, 3217.07, 3246.81
08/25/92, 3232.22, 3253.00, 3200.86, 3232.22
08/24/92, 3228.17, 3258.41, 3207.08, 3228.17
08/21/92, 3254.09, 3330.27, 3243.55, 3254.09
08/20/92, 3304.89, 3326.22, 3285.69, 3304.89
08/19/92, 3307.06, 3347.56, 3302.44, 3307.06
08/18/92, 3329.48, 3343.78, 3309.20, 3329.48
08/17/92, 3324.89, 3350.26, 3310.01, 3324.89
08/14/92, 3328.94, 3342.16, 3300.82, 3328.94
08/13/92, 3313.27, 3347.29, 3294.07, 3313.27
08/12/92, 3320.83, 3349.72, 3304.88, 3320.83
08/11/92, 3331.10, 3356.48, 3304.34, 3331.10
08/10/92, 3337.58, 3350.26, 3305.14, 3337.58
08/07/92, 3332.18, 3378.38, 3318.40, 3332.18
08/06/92, 3340.56, 3374.30, 3327.03, 3340.56
08/05/92, 3365.14, 3391.32, 3347.56, 3365.14
08/04/92, 3384.32, 3405.64, 3366.47, 3384.32
08/03/92, 3395.40, 3413.21, 3365.12, 3395.40
07/31/92, 3393.78, 3414.83, 3371.88, 3393.78
07/30/92, 3391.89, 3409.16, 3361.07, 3391.89
07/29/92, 3379.19, 3399.70, 3345.13, 3379.19
07/28/92, 3334.07, 3345.67, 3277.59, 3334.07
07/27/92, 3282.20, 3391.38, 3265.99, 3282.20
07/24/92, 3285.71, 3305.68, 3261.11, 3285.71
07/23/92, 3290.04, 3308.39, 3255.43, 3290.04
07/22/92, 3277.61, 3310.28, 3262.19, 3277.61
07/21/92, 3308.41, 3335.94, 3292.45, 3308.41
07/20/92, 3303.00, 3318.38, 3271.11, 3303.00
07/17/92, 3331.64, 3359.74, 3308.14, 3331.64
07/16/92, 3361.63, 3375.66, 3318.65, 3361.63
07/15/92, 3345.42, 3381.87, 3319.73, 3345.42
07/14/92, 3358.39, 3371.88, 3315.95, 3358.39
07/13/92, 3337.31, 3357.55, 3315.41, 3337.31
07/10/92, 3330.56, 3355.93, 3304.88, 3330.56
07/09/92, 3324.08, 3345.40, 3292.45, 3324.08
07/08/92, 3293.28, 3322.98, 3258.95, 3293.28
07/07/92, 3295.17, 3360.80, 3285.69, 3295.17
07/06/92, 3339.21, 3363.77, 3295.96, 3339.21
07/02/92, 3330.29, 3385.43, 3303.30, 3330.29
07/01/92, 3354.10, 3366.43, 3305.45, 3354.10
06/30/92, 3318.52, 3347.71, 3295.01, 3318.52
06/29/92, 3319.86, 3330.32, 3278.16, 3319.86
06/26/92, 3282.41, 3303.04, 3254.89, 3282.41
06/25/92, 3284.01, 3319.62, 3261.31, 3284.01
06/24/92, 3290.70, 3317.75, 3262.11, 3290.70
06/23/92, 3285.62, 3312.13, 3263.45, 3285.62
06/22/92, 3280.80, 3298.22, 3242.32, 3280.80
06/19/92, 3285.35, 3313.20, 3264.79, 3285.35
06/18/92, 3274.12, 3313.74, 3245.53, 3274.12
06/17/92, 3287.76, 3347.98, 3271.21, 3287.76
06/16/92, 3329.49, 3379.01, 3321.76, 3329.49
06/15/92, 3354.90, 3371.79, 3327.11, 3354.90
06/12/92, 3354.36, 3397.68, 3339.62, 3354.36
06/11/92, 3351.51, 3374.61, 3301.51, 3351.51
06/10/92, 3343.22, 3385.76, 3328.99, 3343.22
06/09/92, 3369.92, 3412.98, 3350.25, 3369.92
06/08/92, 3404.14, 3422.83, 3370.21, 3404.14
06/05/92, 3398.69, 3424.64, 3356.98, 3398.69
06/04/92, 3399.73, 3428.02, 3376.43, 3399.73
06/03/92, 3406.99, 3431.13, 3378.76, 3406.99
06/02/92, 3396.10, 3435.27, 3380.84, 3396.10
06/01/92, 3413.21, 3424.39, 3365.02, 3413.21
05/29/92, 3396.88, 3433.98, 3384.20, 3396.88
05/28/92, 3398.43, 3408.31, 3354.91, 3398.43
05/27/92, 3370.44, 3396.65, 3337.29, 3370.44
05/26/92, 3364.21, 3410.91, 3338.84, 3364.21
05/22/92, 3386.77, 3408.49, 3364.08, 3386.77
05/21/92, 3378.71, 3402.88, 3354.80, 3378.71
05/20/92, 3393.84, 3421.42, 3376.04, 3393.84
05/19/92, 3397.99, 3413.37, 3350.41, 3397.99
05/18/92, 3376.03, 3398.24, 3349.93, 3376.03
05/15/92, 3353.09, 3380.30, 3330.43, 3353.09
05/14/92, 3368.88, 3397.46, 3347.59, 3368.88
05/13/92, 3391.98, 3414.17, 3362.93, 3391.98
05/12/92, 3385.12, 3414.81, 3361.51, 3385.12
05/11/92, 3397.58, 3410.11, 3363.82, 3397.58
05/08/92, 3369.41, 3388.41, 3344.59, 3369.41
05/07/92, 3363.37, 3390.65, 3343.25, 3363.37
05/06/92, 3369.41, 3398.70, 3346.60, 3369.41
05/05/92, 3359.35, 3393.78, 3346.15, 3359.35
05/04/92, 3378.13, 3394.68, 3340.79, 3378.13
05/01/92, 3336.09, 3375.67, 3316.64, 3336.09
04/30/92, 3359.12, 3377.01, 3314.40, 3359.12
04/29/92, 3333.18, 3353.75, 3295.39, 3333.18
04/28/92, 3307.92, 3329.83, 3273.03, 3307.92
04/27/92, 3304.56, 3340.79, 3284.66, 3304.56
04/24/92, 3324.46, 3381.48, 3305.23, 3324.46
04/23/92, 3348.61, 3376.34, 3298.52, 3348.61
04/22/92, 3338.77, 3366.72, 3309.48, 3338.77
04/21/92, 3343.25, 3366.50, 3305.68, 3343.25
04/20/92, 3336.31, 3375.67, 3300.98, 3336.31
04/16/92, 3366.50, 3387.97, 3321.33, 3366.50
04/15/92, 3353.76, 3370.08, 3296.51, 3353.76
04/14/92, 3306.13, 3336.54, 3259.39, 3306.13
04/13/92, 3260.06, 3293.60, 3230.77, 3260.06
04/10/92, 3255.37, 3280.86, 3227.64, 3255.37
04/09/92, 3224.96, 3245.08, 3171.06, 3224.96
04/08/92, 3181.35, 3221.38, 3141.77, 3181.35
04/07/92, 3213.55, 3291.81, 3207.51, 3213.55
04/06/92, 3275.49, 3295.84, 3238.37, 3275.49
04/03/92, 3249.11, 3271.91, 3201.92, 3249.11
04/02/92, 3234.12, 3277.05, 3209.08, 3234.12
04/01/92, 3249.33, 3262.52, 3202.37, 3249.33
03/31/92, 3235.47, 3272.80, 3216.46, 3235.47
03/30/92, 3235.24, 3260.06, 3215.79, 3235.24
03/27/92, 3231.44, 3272.58, 3218.91, 3231.44
03/26/92, 3267.67, 3288.91, 3245.08, 3267.67
03/25/92, 3259.39, 3290.47, 3238.15, 3259.39
03/24/92, 3260.96, 3296.96, 3242.84, 3260.96
03/23/92, 3272.14, 3288.68, 3249.33, 3272.14
03/20/92, 3276.39, 3292.48, 3240.83, 3276.39
03/19/92, 3261.40, 3286.22, 3240.38, 3261.40
03/18/92, 3254.25, 3281.98, 3230.10, 3254.25
